"tick","Open Jobs","Done Jobs"
143.0,350.0,161.0
144.0,350.0,161.0
145.0,350.0,161.0
146.0,350.0,161.0
147.0,350.0,161.0
148.0,350.0,168.0
149.0,343.0,168.0
150.0,343.0,168.0
151.0,343.0,168.0
152.0,343.0,168.0
153.0,343.0,168.0
154.0,343.0,168.0
155.0,343.0,168.0
156.0,343.0,168.0
157.0,343.0,168.0
158.0,343.0,168.0
159.0,343.0,175.0
160.0,336.0,175.0
161.0,336.0,175.0
162.0,336.0,175.0
163.0,336.0,175.0
164.0,336.0,175.0
165.0,336.0,175.0
166.0,336.0,175.0
167.0,336.0,175.0
168.0,336.0,175.0
169.0,336.0,175.0
170.0,336.0,182.0
171.0,329.0,182.0
172.0,329.0,182.0
173.0,329.0,182.0
174.0,329.0,182.0
175.0,329.0,182.0
176.0,329.0,182.0
177.0,329.0,182.0
178.0,329.0,182.0
179.0,329.0,182.0
180.0,329.0,182.0
181.0,329.0,182.0
182.0,329.0,189.0
183.0,322.0,189.0
184.0,322.0,189.0
185.0,322.0,189.0
186.0,322.0,189.0
187.0,322.0,189.0
188.0,322.0,189.0
189.0,322.0,189.0
190.0,322.0,189.0
191.0,322.0,189.0
192.0,322.0,189.0
193.0,322.0,189.0
194.0,322.0,196.0
195.0,315.0,196.0
196.0,315.0,196.0
197.0,315.0,196.0
198.0,315.0,196.0
199.0,315.0,196.0
200.0,315.0,196.0
201.0,315.0,196.0
202.0,315.0,196.0
203.0,315.0,196.0
204.0,315.0,196.0
205.0,315.0,196.0
206.0,315.0,196.0
207.0,315.0,203.0
208.0,308.0,203.0
209.0,308.0,203.0
210.0,308.0,203.0
211.0,308.0,203.0
212.0,308.0,203.0
213.0,308.0,203.0
214.0,308.0,203.0
215.0,308.0,203.0
216.0,308.0,203.0
217.0,308.0,203.0
218.0,308.0,203.0
219.0,308.0,203.0
220.0,308.0,210.0
221.0,301.0,210.0
222.0,301.0,210.0
223.0,301.0,210.0
224.0,301.0,210.0
225.0,301.0,210.0
226.0,301.0,210.0
227.0,301.0,210.0
228.0,301.0,210.0
229.0,301.0,210.0
230.0,301.0,210.0
231.0,301.0,210.0
232.0,301.0,210.0
233.0,301.0,217.0
234.0,294.0,217.0
235.0,294.0,217.0
236.0,294.0,217.0
237.0,294.0,217.0
238.0,294.0,217.0
239.0,294.0,217.0
240.0,294.0,217.0
241.0,294.0,217.0
242.0,294.0,217.0
243.0,294.0,217.0
244.0,294.0,217.0
245.0,294.0,217.0
246.0,294.0,217.0
247.0,294.0,224.0
248.0,287.0,224.0
249.0,287.0,224.0
250.0,287.0,224.0
251.0,287.0,224.0
252.0,287.0,224.0
253.0,287.0,224.0
254.0,287.0,224.0
255.0,287.0,224.0
256.0,287.0,224.0
257.0,287.0,224.0
258.0,287.0,224.0
259.0,287.0,224.0
260.0,287.0,224.0
261.0,287.0,231.0
262.0,280.0,231.0
263.0,280.0,231.0
264.0,280.0,231.0
265.0,280.0,231.0
266.0,280.0,231.0
267.0,280.0,231.0
268.0,280.0,231.0
269.0,280.0,231.0
270.0,280.0,231.0
271.0,280.0,231.0
272.0,280.0,231.0
273.0,280.0,231.0
274.0,280.0,231.0
275.0,280.0,238.0
276.0,273.0,238.0
277.0,273.0,238.0
278.0,273.0,238.0
279.0,273.0,238.0
280.0,273.0,238.0
281.0,273.0,238.0
282.0,273.0,238.0
283.0,273.0,238.0
284.0,273.0,238.0
285.0,273.0,238.0
286.0,273.0,238.0
287.0,273.0,238.0
288.0,273.0,238.0
289.0,273.0,245.0
290.0,266.0,245.0
291.0,266.0,245.0
292.0,266.0,245.0
293.0,266.0,245.0
294.0,266.0,245.0
295.0,266.0,245.0
296.0,266.0,245.0
297.0,266.0,245.0
298.0,266.0,245.0
299.0,266.0,245.0
300.0,266.0,245.0
301.0,266.0,245.0
302.0,266.0,245.0
303.0,266.0,252.0
304.0,259.0,252.0
305.0,259.0,252.0
306.0,259.0,252.0
307.0,259.0,252.0
308.0,259.0,252.0
309.0,259.0,252.0
310.0,259.0,252.0
311.0,259.0,252.0
312.0,259.0,252.0
313.0,259.0,252.0
314.0,259.0,252.0
315.0,259.0,252.0
316.0,259.0,252.0
317.0,259.0,259.0
318.0,252.0,259.0
319.0,252.0,259.0
320.0,252.0,259.0
321.0,252.0,259.0
322.0,252.0,259.0
323.0,252.0,259.0
324.0,252.0,259.0
325.0,252.0,259.0
326.0,252.0,259.0
327.0,252.0,259.0
328.0,252.0,259.0
329.0,252.0,259.0
330.0,252.0,259.0
331.0,252.0,266.0
332.0,245.0,266.0
333.0,245.0,266.0
334.0,245.0,266.0
335.0,245.0,266.0
336.0,245.0,266.0
337.0,245.0,266.0
338.0,245.0,266.0
339.0,245.0,266.0
340.0,245.0,266.0
341.0,245.0,266.0
342.0,245.0,266.0
343.0,245.0,266.0
344.0,245.0,266.0
345.0,245.0,273.0
346.0,238.0,273.0
347.0,238.0,273.0
348.0,238.0,273.0
349.0,238.0,273.0
350.0,238.0,273.0
351.0,238.0,273.0
352.0,238.0,273.0
353.0,238.0,273.0
354.0,238.0,273.0
355.0,238.0,273.0
356.0,238.0,273.0
357.0,238.0,273.0
358.0,238.0,273.0
359.0,238.0,280.0
360.0,231.0,280.0
361.0,231.0,280.0
362.0,231.0,280.0
363.0,231.0,280.0
364.0,231.0,280.0
365.0,231.0,280.0
366.0,231.0,280.0
367.0,231.0,280.0
368.0,231.0,280.0
369.0,231.0,280.0
370.0,231.0,280.0
371.0,231.0,280.0
372.0,231.0,280.0
373.0,231.0,287.0
374.0,224.0,287.0
375.0,224.0,287.0
376.0,224.0,287.0
377.0,224.0,287.0
378.0,224.0,287.0
379.0,224.0,287.0
380.0,224.0,287.0
381.0,224.0,287.0
382.0,224.0,287.0
383.0,224.0,287.0
384.0,224.0,287.0
385.0,224.0,287.0
386.0,224.0,287.0
387.0,224.0,294.0
388.0,217.0,294.0
389.0,217.0,294.0
390.0,217.0,294.0
391.0,217.0,294.0
392.0,217.0,294.0
393.0,217.0,294.0
394.0,217.0,294.0
395.0,217.0,294.0
396.0,217.0,294.0
397.0,217.0,294.0
398.0,217.0,294.0
399.0,217.0,294.0
400.0,217.0,294.0
401.0,217.0,301.0
402.0,210.0,301.0
403.0,210.0,301.0
404.0,210.0,301.0
405.0,210.0,301.0
406.0,210.0,301.0
407.0,210.0,301.0
408.0,210.0,301.0
409.0,210.0,301.0
410.0,210.0,301.0
411.0,210.0,301.0
412.0,210.0,301.0
413.0,210.0,301.0
414.0,210.0,308.0
415.0,203.0,308.0
416.0,203.0,308.0
417.0,203.0,308.0
418.0,203.0,308.0
419.0,203.0,308.0
420.0,203.0,308.0
421.0,203.0,308.0
422.0,203.0,308.0
423.0,203.0,308.0
424.0,203.0,308.0
425.0,203.0,308.0
426.0,203.0,308.0
427.0,203.0,315.0
428.0,196.0,315.0
429.0,196.0,315.0
430.0,196.0,315.0
431.0,196.0,315.0
432.0,196.0,315.0
433.0,196.0,315.0
434.0,196.0,315.0
435.0,196.0,315.0
436.0,196.0,315.0
437.0,196.0,315.0
438.0,196.0,315.0
439.0,196.0,315.0
440.0,196.0,322.0
441.0,189.0,322.0
442.0,189.0,322.0
443.0,189.0,322.0
444.0,189.0,322.0
445.0,189.0,322.0
446.0,189.0,322.0
447.0,189.0,322.0
448.0,189.0,322.0
449.0,189.0,322.0
450.0,189.0,322.0
451.0,189.0,322.0
452.0,189.0,329.0
453.0,182.0,329.0
454.0,182.0,329.0
455.0,182.0,329.0
456.0,182.0,329.0
457.0,182.0,329.0
458.0,182.0,329.0
459.0,182.0,329.0
460.0,182.0,329.0
461.0,182.0,329.0
462.0,182.0,329.0
463.0,182.0,329.0
464.0,182.0,336.0
465.0,175.0,336.0
466.0,175.0,336.0
467.0,175.0,336.0
468.0,175.0,336.0
469.0,175.0,336.0
470.0,175.0,336.0
471.0,175.0,336.0
472.0,175.0,336.0
473.0,175.0,336.0
474.0,175.0,336.0
475.0,175.0,343.0
476.0,168.0,343.0
477.0,168.0,343.0
478.0,168.0,343.0
479.0,168.0,343.0
480.0,168.0,343.0
481.0,168.0,343.0
482.0,168.0,343.0
483.0,168.0,343.0
484.0,168.0,343.0
485.0,168.0,343.0
486.0,168.0,350.0
487.0,161.0,350.0
488.0,161.0,350.0
489.0,161.0,350.0
490.0,161.0,350.0
491.0,161.0,350.0
492.0,161.0,350.0
493.0,161.0,350.0
494.0,161.0,350.0
495.0,161.0,350.0
496.0,161.0,357.0
497.0,154.0,357.0
498.0,154.0,357.0
499.0,154.0,357.0
500.0,154.0,357.0
501.0,154.0,357.0
502.0,154.0,357.0
503.0,154.0,357.0
504.0,154.0,357.0
505.0,154.0,357.0
506.0,154.0,364.0
507.0,147.0,364.0
508.0,147.0,364.0
509.0,147.0,364.0
510.0,147.0,364.0
511.0,147.0,364.0
512.0,147.0,364.0
513.0,147.0,364.0
514.0,147.0,364.0
515.0,147.0,371.0
516.0,140.0,371.0
517.0,140.0,371.0
518.0,140.0,371.0
519.0,140.0,371.0
520.0,140.0,371.0
521.0,140.0,371.0
522.0,140.0,371.0
523.0,140.0,371.0
524.0,140.0,378.0
525.0,133.0,378.0
526.0,133.0,378.0
527.0,133.0,378.0
528.0,133.0,378.0
529.0,133.0,378.0
530.0,133.0,378.0
531.0,133.0,378.0
532.0,133.0,385.0
533.0,126.0,385.0
534.0,126.0,385.0
535.0,126.0,385.0
536.0,126.0,385.0
537.0,126.0,385.0
538.0,126.0,385.0
539.0,126.0,385.0
540.0,126.0,392.0
541.0,119.0,392.0
542.0,119.0,392.0
543.0,119.0,392.0
544.0,119.0,392.0
545.0,119.0,392.0
546.0,119.0,392.0
547.0,119.0,399.0
548.0,112.0,399.0
549.0,112.0,399.0
550.0,112.0,399.0
551.0,112.0,399.0
552.0,112.0,399.0
553.0,112.0,399.0
554.0,112.0,406.0
555.0,105.0,406.0
556.0,105.0,406.0
557.0,105.0,406.0
558.0,105.0,406.0
559.0,105.0,406.0
560.0,105.0,406.0
561.0,105.0,413.0
562.0,98.0,413.0
563.0,98.0,413.0
564.0,98.0,413.0
565.0,98.0,413.0
566.0,98.0,413.0
567.0,98.0,420.0
568.0,91.0,420.0
569.0,91.0,420.0
570.0,91.0,420.0
571.0,91.0,420.0
572.0,91.0,420.0
573.0,91.0,427.0
574.0,84.0,427.0
575.0,84.0,427.0
576.0,84.0,427.0
577.0,84.0,427.0
578.0,84.0,427.0
579.0,84.0,434.0
580.0,77.0,434.0
581.0,77.0,434.0
582.0,77.0,434.0
583.0,77.0,434.0
584.0,77.0,441.0
585.0,70.0,441.0
586.0,70.0,441.0
587.0,70.0,441.0
588.0,70.0,441.0
589.0,70.0,448.0
590.0,63.0,448.0
591.0,63.0,448.0
592.0,63.0,448.0
593.0,63.0,448.0
594.0,63.0,455.0
595.0,56.0,455.0
596.0,56.0,455.0
597.0,56.0,455.0
598.0,56.0,455.0
599.0,56.0,462.0
600.0,49.0,462.0
601.0,49.0,462.0
602.0,49.0,462.0
603.0,49.0,462.0
604.0,49.0,469.0
605.0,42.0,469.0
606.0,42.0,469.0
607.0,42.0,469.0
608.0,42.0,469.0
609.0,42.0,476.0
610.0,35.0,476.0
611.0,35.0,476.0
612.0,35.0,476.0
613.0,35.0,476.0
614.0,35.0,483.0
615.0,28.0,483.0
616.0,28.0,483.0
617.0,28.0,483.0
618.0,28.0,490.0
619.0,21.0,490.0
620.0,21.0,490.0
621.0,21.0,490.0
622.0,21.0,497.0
623.0,14.0,497.0
624.0,14.0,497.0
625.0,14.0,497.0
626.0,14.0,504.0
627.0,7.0,504.0
628.0,7.0,504.0
629.0,7.0,504.0
630.0,7.0,511.0
631.0,0.0,511.0
632.0,0.0,511.0
633.0,0.0,511.0
634.0,0.0,518.0
635.0,0.0,518.0
