"tick","Open Jobs","Done Jobs"
209.0,650.0,52.0
210.0,650.0,52.0
211.0,650.0,52.0
212.0,650.0,52.0
213.0,650.0,52.0
214.0,650.0,52.0
215.0,650.0,52.0
216.0,650.0,52.0
217.0,650.0,52.0
218.0,650.0,52.0
219.0,650.0,52.0
220.0,650.0,52.0
221.0,650.0,52.0
222.0,650.0,52.0
223.0,650.0,52.0
224.0,650.0,78.0
225.0,624.0,78.0
226.0,624.0,78.0
227.0,624.0,78.0
228.0,624.0,78.0
229.0,624.0,78.0
230.0,624.0,78.0
231.0,624.0,78.0
232.0,624.0,78.0
233.0,624.0,78.0
234.0,624.0,78.0
235.0,624.0,78.0
236.0,624.0,78.0
237.0,624.0,78.0
238.0,624.0,78.0
239.0,624.0,78.0
240.0,624.0,78.0
241.0,624.0,78.0
242.0,624.0,78.0
243.0,624.0,78.0
244.0,624.0,78.0
245.0,624.0,78.0
246.0,624.0,78.0
247.0,624.0,78.0
248.0,624.0,78.0
249.0,624.0,78.0
250.0,624.0,78.0
251.0,624.0,78.0
252.0,624.0,78.0
253.0,624.0,78.0
254.0,624.0,78.0
255.0,624.0,78.0
256.0,624.0,78.0
257.0,624.0,78.0
258.0,624.0,78.0
259.0,624.0,78.0
260.0,624.0,78.0
261.0,624.0,78.0
262.0,624.0,78.0
263.0,624.0,78.0
264.0,624.0,78.0
265.0,624.0,78.0
266.0,624.0,78.0
267.0,624.0,78.0
268.0,624.0,78.0
269.0,624.0,78.0
270.0,624.0,78.0
271.0,624.0,78.0
272.0,624.0,78.0
273.0,624.0,78.0
274.0,624.0,78.0
275.0,624.0,78.0
276.0,624.0,78.0
277.0,624.0,78.0
278.0,624.0,78.0
279.0,624.0,78.0
280.0,624.0,78.0
281.0,624.0,78.0
282.0,624.0,78.0
283.0,624.0,78.0
284.0,624.0,78.0
285.0,624.0,78.0
286.0,624.0,78.0
287.0,624.0,78.0
288.0,624.0,78.0
289.0,624.0,78.0
290.0,624.0,78.0
291.0,624.0,78.0
292.0,624.0,78.0
293.0,624.0,78.0
294.0,624.0,78.0
295.0,624.0,78.0
296.0,624.0,78.0
297.0,624.0,104.0
298.0,598.0,104.0
299.0,598.0,104.0
300.0,598.0,104.0
301.0,598.0,104.0
302.0,598.0,104.0
303.0,598.0,104.0
304.0,598.0,104.0
305.0,598.0,104.0
306.0,598.0,104.0
307.0,598.0,104.0
308.0,598.0,104.0
309.0,598.0,104.0
310.0,598.0,104.0
311.0,598.0,104.0
312.0,598.0,104.0
313.0,598.0,104.0
314.0,598.0,104.0
315.0,598.0,104.0
316.0,598.0,104.0
317.0,598.0,104.0
318.0,598.0,104.0
319.0,598.0,104.0
320.0,598.0,104.0
321.0,598.0,104.0
322.0,598.0,104.0
323.0,598.0,104.0
324.0,598.0,104.0
325.0,598.0,104.0
326.0,598.0,104.0
327.0,598.0,104.0
328.0,598.0,104.0
329.0,598.0,104.0
330.0,598.0,104.0
331.0,598.0,104.0
332.0,598.0,104.0
333.0,598.0,104.0
334.0,598.0,104.0
335.0,598.0,104.0
336.0,598.0,104.0
337.0,598.0,104.0
338.0,598.0,104.0
339.0,598.0,104.0
340.0,598.0,104.0
341.0,598.0,104.0
342.0,598.0,104.0
343.0,598.0,104.0
344.0,598.0,104.0
345.0,598.0,104.0
346.0,598.0,104.0
347.0,598.0,104.0
348.0,598.0,104.0
349.0,598.0,104.0
350.0,598.0,104.0
351.0,598.0,104.0
352.0,598.0,104.0
353.0,598.0,104.0
354.0,598.0,104.0
355.0,598.0,104.0
356.0,598.0,104.0
357.0,598.0,104.0
358.0,598.0,104.0
359.0,598.0,104.0
360.0,598.0,104.0
361.0,598.0,104.0
362.0,598.0,104.0
363.0,598.0,104.0
364.0,598.0,104.0
365.0,598.0,104.0
366.0,598.0,104.0
367.0,598.0,104.0
368.0,598.0,104.0
369.0,598.0,130.0
370.0,572.0,130.0
371.0,572.0,130.0
372.0,572.0,130.0
373.0,572.0,130.0
374.0,572.0,130.0
375.0,572.0,130.0
376.0,572.0,130.0
377.0,572.0,130.0
378.0,572.0,130.0
379.0,572.0,130.0
380.0,572.0,130.0
381.0,572.0,130.0
382.0,572.0,130.0
383.0,572.0,130.0
384.0,572.0,130.0
385.0,572.0,130.0
386.0,572.0,130.0
387.0,572.0,130.0
388.0,572.0,130.0
389.0,572.0,130.0
390.0,572.0,130.0
391.0,572.0,130.0
392.0,572.0,130.0
393.0,572.0,130.0
394.0,572.0,130.0
395.0,572.0,130.0
396.0,572.0,130.0
397.0,572.0,130.0
398.0,572.0,130.0
399.0,572.0,130.0
400.0,572.0,130.0
401.0,572.0,130.0
402.0,572.0,130.0
403.0,572.0,130.0
404.0,572.0,130.0
405.0,572.0,130.0
406.0,572.0,130.0
407.0,572.0,130.0
408.0,572.0,130.0
409.0,572.0,130.0
410.0,572.0,130.0
411.0,572.0,130.0
412.0,572.0,130.0
413.0,572.0,130.0
414.0,572.0,130.0
415.0,572.0,130.0
416.0,572.0,130.0
417.0,572.0,130.0
418.0,572.0,130.0
419.0,572.0,130.0
420.0,572.0,130.0
421.0,572.0,130.0
422.0,572.0,130.0
423.0,572.0,130.0
424.0,572.0,130.0
425.0,572.0,130.0
426.0,572.0,130.0
427.0,572.0,130.0
428.0,572.0,130.0
429.0,572.0,130.0
430.0,572.0,130.0
431.0,572.0,130.0
432.0,572.0,130.0
433.0,572.0,130.0
434.0,572.0,130.0
435.0,572.0,130.0
436.0,572.0,130.0
437.0,572.0,130.0
438.0,572.0,130.0
439.0,572.0,156.0
440.0,546.0,156.0
441.0,546.0,156.0
442.0,546.0,156.0
443.0,546.0,156.0
444.0,546.0,156.0
445.0,546.0,156.0
446.0,546.0,156.0
447.0,546.0,156.0
448.0,546.0,156.0
449.0,546.0,156.0
450.0,546.0,156.0
451.0,546.0,156.0
452.0,546.0,156.0
453.0,546.0,156.0
454.0,546.0,156.0
455.0,546.0,156.0
456.0,546.0,156.0
457.0,546.0,156.0
458.0,546.0,156.0
459.0,546.0,156.0
460.0,546.0,156.0
461.0,546.0,156.0
462.0,546.0,156.0
463.0,546.0,156.0
464.0,546.0,156.0
465.0,546.0,156.0
466.0,546.0,156.0
467.0,546.0,156.0
468.0,546.0,156.0
469.0,546.0,156.0
470.0,546.0,156.0
471.0,546.0,156.0
472.0,546.0,156.0
473.0,546.0,156.0
474.0,546.0,156.0
475.0,546.0,156.0
476.0,546.0,156.0
477.0,546.0,156.0
478.0,546.0,156.0
479.0,546.0,156.0
480.0,546.0,156.0
481.0,546.0,156.0
482.0,546.0,156.0
483.0,546.0,156.0
484.0,546.0,156.0
485.0,546.0,156.0
486.0,546.0,156.0
487.0,546.0,156.0
488.0,546.0,156.0
489.0,546.0,156.0
490.0,546.0,156.0
491.0,546.0,156.0
492.0,546.0,156.0
493.0,546.0,156.0
494.0,546.0,156.0
495.0,546.0,156.0
496.0,546.0,156.0
497.0,546.0,156.0
498.0,546.0,156.0
499.0,546.0,156.0
500.0,546.0,156.0
501.0,546.0,156.0
502.0,546.0,156.0
503.0,546.0,156.0
504.0,546.0,156.0
505.0,546.0,156.0
506.0,546.0,156.0
507.0,546.0,182.0
508.0,520.0,182.0
509.0,520.0,182.0
510.0,520.0,182.0
511.0,520.0,182.0
512.0,520.0,182.0
513.0,520.0,182.0
514.0,520.0,182.0
515.0,520.0,182.0
516.0,520.0,182.0
517.0,520.0,182.0
518.0,520.0,182.0
519.0,520.0,182.0
520.0,520.0,182.0
521.0,520.0,182.0
522.0,520.0,182.0
523.0,520.0,182.0
524.0,520.0,182.0
525.0,520.0,182.0
526.0,520.0,182.0
527.0,520.0,182.0
528.0,520.0,182.0
529.0,520.0,182.0
530.0,520.0,182.0
531.0,520.0,182.0
532.0,520.0,182.0
533.0,520.0,182.0
534.0,520.0,182.0
535.0,520.0,182.0
536.0,520.0,182.0
537.0,520.0,182.0
538.0,520.0,182.0
539.0,520.0,182.0
540.0,520.0,182.0
541.0,520.0,182.0
542.0,520.0,182.0
543.0,520.0,182.0
544.0,520.0,182.0
545.0,520.0,182.0
546.0,520.0,182.0
547.0,520.0,182.0
548.0,520.0,182.0
549.0,520.0,182.0
550.0,520.0,182.0
551.0,520.0,182.0
552.0,520.0,182.0
553.0,520.0,182.0
554.0,520.0,182.0
555.0,520.0,182.0
556.0,520.0,182.0
557.0,520.0,182.0
558.0,520.0,182.0
559.0,520.0,182.0
560.0,520.0,182.0
561.0,520.0,182.0
562.0,520.0,182.0
563.0,520.0,182.0
564.0,520.0,182.0
565.0,520.0,182.0
566.0,520.0,182.0
567.0,520.0,182.0
568.0,520.0,182.0
569.0,520.0,182.0
570.0,520.0,182.0
571.0,520.0,182.0
572.0,520.0,182.0
573.0,520.0,208.0
574.0,494.0,208.0
575.0,494.0,208.0
576.0,494.0,208.0
577.0,494.0,208.0
578.0,494.0,208.0
579.0,494.0,208.0
580.0,494.0,208.0
581.0,494.0,208.0
582.0,494.0,208.0
583.0,494.0,208.0
584.0,494.0,208.0
585.0,494.0,208.0
586.0,494.0,208.0
587.0,494.0,208.0
588.0,494.0,208.0
589.0,494.0,208.0
590.0,494.0,208.0
591.0,494.0,208.0
592.0,494.0,208.0
593.0,494.0,208.0
594.0,494.0,208.0
595.0,494.0,208.0
596.0,494.0,208.0
597.0,494.0,208.0
598.0,494.0,208.0
599.0,494.0,208.0
600.0,494.0,208.0
601.0,494.0,208.0
602.0,494.0,208.0
603.0,494.0,208.0
604.0,494.0,208.0
605.0,494.0,208.0
606.0,494.0,208.0
607.0,494.0,208.0
608.0,494.0,208.0
609.0,494.0,208.0
610.0,494.0,208.0
611.0,494.0,208.0
612.0,494.0,208.0
613.0,494.0,208.0
614.0,494.0,208.0
615.0,494.0,208.0
616.0,494.0,208.0
617.0,494.0,208.0
618.0,494.0,208.0
619.0,494.0,208.0
620.0,494.0,208.0
621.0,494.0,208.0
622.0,494.0,208.0
623.0,494.0,208.0
624.0,494.0,208.0
625.0,494.0,208.0
626.0,494.0,208.0
627.0,494.0,208.0
628.0,494.0,208.0
629.0,494.0,208.0
630.0,494.0,208.0
631.0,494.0,208.0
632.0,494.0,208.0
633.0,494.0,208.0
634.0,494.0,208.0
635.0,494.0,208.0
636.0,494.0,234.0
637.0,468.0,234.0
638.0,468.0,234.0
639.0,468.0,234.0
640.0,468.0,234.0
641.0,468.0,234.0
642.0,468.0,234.0
643.0,468.0,234.0
644.0,468.0,234.0
645.0,468.0,234.0
646.0,468.0,234.0
647.0,468.0,234.0
648.0,468.0,234.0
649.0,468.0,234.0
650.0,468.0,234.0
651.0,468.0,234.0
652.0,468.0,234.0
653.0,468.0,234.0
654.0,468.0,234.0
655.0,468.0,234.0
656.0,468.0,234.0
657.0,468.0,234.0
658.0,468.0,234.0
659.0,468.0,234.0
660.0,468.0,234.0
661.0,468.0,234.0
662.0,468.0,234.0
663.0,468.0,234.0
664.0,468.0,234.0
665.0,468.0,234.0
666.0,468.0,234.0
667.0,468.0,234.0
668.0,468.0,234.0
669.0,468.0,234.0
670.0,468.0,234.0
671.0,468.0,234.0
672.0,468.0,234.0
673.0,468.0,234.0
674.0,468.0,234.0
675.0,468.0,234.0
676.0,468.0,234.0
677.0,468.0,234.0
678.0,468.0,234.0
679.0,468.0,234.0
680.0,468.0,234.0
681.0,468.0,234.0
682.0,468.0,234.0
683.0,468.0,234.0
684.0,468.0,234.0
685.0,468.0,234.0
686.0,468.0,234.0
687.0,468.0,234.0
688.0,468.0,234.0
689.0,468.0,234.0
690.0,468.0,234.0
691.0,468.0,234.0
692.0,468.0,234.0
693.0,468.0,234.0
694.0,468.0,234.0
695.0,468.0,234.0
696.0,468.0,260.0
697.0,442.0,260.0
698.0,442.0,260.0
699.0,442.0,260.0
700.0,442.0,260.0
701.0,442.0,260.0
702.0,442.0,260.0
703.0,442.0,260.0
704.0,442.0,260.0
705.0,442.0,260.0
706.0,442.0,260.0
707.0,442.0,260.0
708.0,442.0,260.0
709.0,442.0,260.0
710.0,442.0,260.0
711.0,442.0,260.0
712.0,442.0,260.0
713.0,442.0,260.0
714.0,442.0,260.0
715.0,442.0,260.0
716.0,442.0,260.0
717.0,442.0,260.0
718.0,442.0,260.0
719.0,442.0,260.0
720.0,442.0,260.0
721.0,442.0,260.0
722.0,442.0,260.0
723.0,442.0,260.0
724.0,442.0,260.0
725.0,442.0,260.0
726.0,442.0,260.0
727.0,442.0,260.0
728.0,442.0,260.0
729.0,442.0,260.0
730.0,442.0,260.0
731.0,442.0,260.0
732.0,442.0,260.0
733.0,442.0,260.0
734.0,442.0,260.0
735.0,442.0,260.0
736.0,442.0,260.0
737.0,442.0,260.0
738.0,442.0,260.0
739.0,442.0,260.0
740.0,442.0,260.0
741.0,442.0,260.0
742.0,442.0,260.0
743.0,442.0,260.0
744.0,442.0,260.0
745.0,442.0,260.0
746.0,442.0,260.0
747.0,442.0,260.0
748.0,442.0,260.0
749.0,442.0,260.0
750.0,442.0,260.0
751.0,442.0,260.0
752.0,442.0,260.0
753.0,442.0,286.0
754.0,416.0,286.0
755.0,416.0,286.0
756.0,416.0,286.0
757.0,416.0,286.0
758.0,416.0,286.0
759.0,416.0,286.0
760.0,416.0,286.0
761.0,416.0,286.0
762.0,416.0,286.0
763.0,416.0,286.0
764.0,416.0,286.0
765.0,416.0,286.0
766.0,416.0,286.0
767.0,416.0,286.0
768.0,416.0,286.0
769.0,416.0,286.0
770.0,416.0,286.0
771.0,416.0,286.0
772.0,416.0,286.0
773.0,416.0,286.0
774.0,416.0,286.0
775.0,416.0,286.0
776.0,416.0,286.0
777.0,416.0,286.0
778.0,416.0,286.0
779.0,416.0,286.0
780.0,416.0,286.0
781.0,416.0,286.0
782.0,416.0,286.0
783.0,416.0,286.0
784.0,416.0,286.0
785.0,416.0,286.0
786.0,416.0,286.0
787.0,416.0,286.0
788.0,416.0,286.0
789.0,416.0,286.0
790.0,416.0,286.0
791.0,416.0,286.0
792.0,416.0,286.0
793.0,416.0,286.0
794.0,416.0,286.0
795.0,416.0,286.0
796.0,416.0,286.0
797.0,416.0,286.0
798.0,416.0,286.0
799.0,416.0,286.0
800.0,416.0,286.0
801.0,416.0,286.0
802.0,416.0,286.0
803.0,416.0,286.0
804.0,416.0,286.0
805.0,416.0,286.0
806.0,416.0,286.0
807.0,416.0,286.0
808.0,416.0,312.0
809.0,390.0,312.0
810.0,390.0,312.0
811.0,390.0,312.0
812.0,390.0,312.0
813.0,390.0,312.0
814.0,390.0,312.0
815.0,390.0,312.0
816.0,390.0,312.0
817.0,390.0,312.0
818.0,390.0,312.0
819.0,390.0,312.0
820.0,390.0,312.0
821.0,390.0,312.0
822.0,390.0,312.0
823.0,390.0,312.0
824.0,390.0,312.0
825.0,390.0,312.0
826.0,390.0,312.0
827.0,390.0,312.0
828.0,390.0,312.0
829.0,390.0,312.0
830.0,390.0,312.0
831.0,390.0,312.0
832.0,390.0,312.0
833.0,390.0,312.0
834.0,390.0,312.0
835.0,390.0,312.0
836.0,390.0,312.0
837.0,390.0,312.0
838.0,390.0,312.0
839.0,390.0,312.0
840.0,390.0,312.0
841.0,390.0,312.0
842.0,390.0,312.0
843.0,390.0,312.0
844.0,390.0,312.0
845.0,390.0,312.0
846.0,390.0,312.0
847.0,390.0,312.0
848.0,390.0,312.0
849.0,390.0,312.0
850.0,390.0,312.0
851.0,390.0,312.0
852.0,390.0,312.0
853.0,390.0,312.0
854.0,390.0,312.0
855.0,390.0,312.0
856.0,390.0,312.0
857.0,390.0,312.0
858.0,390.0,312.0
859.0,390.0,312.0
860.0,390.0,312.0
861.0,390.0,338.0
862.0,364.0,338.0
863.0,364.0,338.0
864.0,364.0,338.0
865.0,364.0,338.0
866.0,364.0,338.0
867.0,364.0,338.0
868.0,364.0,338.0
869.0,364.0,338.0
870.0,364.0,338.0
871.0,364.0,338.0
872.0,364.0,338.0
873.0,364.0,338.0
874.0,364.0,338.0
875.0,364.0,338.0
876.0,364.0,338.0
877.0,364.0,338.0
878.0,364.0,338.0
879.0,364.0,338.0
880.0,364.0,338.0
881.0,364.0,338.0
882.0,364.0,338.0
883.0,364.0,338.0
884.0,364.0,338.0
885.0,364.0,338.0
886.0,364.0,338.0
887.0,364.0,338.0
888.0,364.0,338.0
889.0,364.0,338.0
890.0,364.0,338.0
891.0,364.0,338.0
892.0,364.0,338.0
893.0,364.0,338.0
894.0,364.0,338.0
895.0,364.0,338.0
896.0,364.0,338.0
897.0,364.0,338.0
898.0,364.0,338.0
899.0,364.0,338.0
900.0,364.0,338.0
901.0,364.0,338.0
902.0,364.0,338.0
903.0,364.0,338.0
904.0,364.0,338.0
905.0,364.0,338.0
906.0,364.0,338.0
907.0,364.0,338.0
908.0,364.0,338.0
909.0,364.0,338.0
910.0,364.0,338.0
911.0,364.0,338.0
912.0,364.0,338.0
913.0,364.0,364.0
914.0,338.0,364.0
915.0,338.0,364.0
916.0,338.0,364.0
917.0,338.0,364.0
918.0,338.0,364.0
919.0,338.0,364.0
920.0,338.0,364.0
921.0,338.0,364.0
922.0,338.0,364.0
923.0,338.0,364.0
924.0,338.0,364.0
925.0,338.0,364.0
926.0,338.0,364.0
927.0,338.0,364.0
928.0,338.0,364.0
929.0,338.0,364.0
930.0,338.0,364.0
931.0,338.0,364.0
932.0,338.0,364.0
933.0,338.0,364.0
934.0,338.0,364.0
935.0,338.0,364.0
936.0,338.0,364.0
937.0,338.0,364.0
938.0,338.0,364.0
939.0,338.0,364.0
940.0,338.0,364.0
941.0,338.0,364.0
942.0,338.0,364.0
943.0,338.0,364.0
944.0,338.0,364.0
945.0,338.0,364.0
946.0,338.0,364.0
947.0,338.0,364.0
948.0,338.0,364.0
949.0,338.0,364.0
950.0,338.0,364.0
951.0,338.0,364.0
952.0,338.0,364.0
953.0,338.0,364.0
954.0,338.0,364.0
955.0,338.0,364.0
956.0,338.0,364.0
957.0,338.0,364.0
958.0,338.0,364.0
959.0,338.0,364.0
960.0,338.0,364.0
961.0,338.0,364.0
962.0,338.0,364.0
963.0,338.0,364.0
964.0,338.0,364.0
965.0,338.0,390.0
966.0,312.0,390.0
967.0,312.0,390.0
968.0,312.0,390.0
969.0,312.0,390.0
970.0,312.0,390.0
971.0,312.0,390.0
972.0,312.0,390.0
973.0,312.0,390.0
974.0,312.0,390.0
975.0,312.0,390.0
976.0,312.0,390.0
977.0,312.0,390.0
978.0,312.0,390.0
979.0,312.0,390.0
980.0,312.0,390.0
981.0,312.0,390.0
982.0,312.0,390.0
983.0,312.0,390.0
984.0,312.0,390.0
985.0,312.0,390.0
986.0,312.0,390.0
987.0,312.0,390.0
988.0,312.0,390.0
989.0,312.0,390.0
990.0,312.0,390.0
991.0,312.0,390.0
992.0,312.0,390.0
993.0,312.0,390.0
994.0,312.0,390.0
995.0,312.0,390.0
996.0,312.0,390.0
997.0,312.0,390.0
998.0,312.0,390.0
999.0,312.0,390.0
1000.0,312.0,390.0
1001.0,312.0,390.0
1002.0,312.0,390.0
1003.0,312.0,390.0
1004.0,312.0,390.0
1005.0,312.0,390.0
1006.0,312.0,390.0
1007.0,312.0,390.0
1008.0,312.0,390.0
1009.0,312.0,390.0
1010.0,312.0,390.0
1011.0,312.0,390.0
1012.0,312.0,390.0
1013.0,312.0,390.0
1014.0,312.0,390.0
1015.0,312.0,390.0
1016.0,312.0,390.0
1017.0,312.0,390.0
1018.0,312.0,416.0
1019.0,286.0,416.0
1020.0,286.0,416.0
1021.0,286.0,416.0
1022.0,286.0,416.0
1023.0,286.0,416.0
1024.0,286.0,416.0
1025.0,286.0,416.0
1026.0,286.0,416.0
1027.0,286.0,416.0
1028.0,286.0,416.0
1029.0,286.0,416.0
1030.0,286.0,416.0
1031.0,286.0,416.0
1032.0,286.0,416.0
1033.0,286.0,416.0
1034.0,286.0,416.0
1035.0,286.0,416.0
1036.0,286.0,416.0
1037.0,286.0,416.0
1038.0,286.0,416.0
1039.0,286.0,416.0
1040.0,286.0,416.0
1041.0,286.0,416.0
1042.0,286.0,416.0
1043.0,286.0,416.0
1044.0,286.0,416.0
1045.0,286.0,416.0
1046.0,286.0,416.0
1047.0,286.0,416.0
1048.0,286.0,416.0
1049.0,286.0,416.0
1050.0,286.0,416.0
1051.0,286.0,416.0
1052.0,286.0,416.0
1053.0,286.0,416.0
1054.0,286.0,416.0
1055.0,286.0,416.0
1056.0,286.0,416.0
1057.0,286.0,416.0
1058.0,286.0,416.0
1059.0,286.0,416.0
1060.0,286.0,416.0
1061.0,286.0,416.0
1062.0,286.0,416.0
1063.0,286.0,416.0
1064.0,286.0,416.0
1065.0,286.0,416.0
1066.0,286.0,416.0
1067.0,286.0,416.0
1068.0,286.0,416.0
1069.0,286.0,416.0
1070.0,286.0,416.0
1071.0,286.0,416.0
1072.0,286.0,416.0
1073.0,286.0,442.0
1074.0,260.0,442.0
1075.0,260.0,442.0
1076.0,260.0,442.0
1077.0,260.0,442.0
1078.0,260.0,442.0
1079.0,260.0,442.0
1080.0,260.0,442.0
1081.0,260.0,442.0
1082.0,260.0,442.0
1083.0,260.0,442.0
1084.0,260.0,442.0
1085.0,260.0,442.0
1086.0,260.0,442.0
1087.0,260.0,442.0
1088.0,260.0,442.0
1089.0,260.0,442.0
1090.0,260.0,442.0
1091.0,260.0,442.0
1092.0,260.0,442.0
1093.0,260.0,442.0
1094.0,260.0,442.0
1095.0,260.0,442.0
1096.0,260.0,442.0
1097.0,260.0,442.0
1098.0,260.0,442.0
1099.0,260.0,442.0
1100.0,260.0,442.0
1101.0,260.0,442.0
1102.0,260.0,442.0
1103.0,260.0,442.0
1104.0,260.0,442.0
1105.0,260.0,442.0
1106.0,260.0,442.0
1107.0,260.0,442.0
1108.0,260.0,442.0
1109.0,260.0,442.0
1110.0,260.0,442.0
1111.0,260.0,442.0
1112.0,260.0,442.0
1113.0,260.0,442.0
1114.0,260.0,442.0
1115.0,260.0,442.0
1116.0,260.0,442.0
1117.0,260.0,442.0
1118.0,260.0,442.0
1119.0,260.0,442.0
1120.0,260.0,442.0
1121.0,260.0,442.0
1122.0,260.0,442.0
1123.0,260.0,442.0
1124.0,260.0,442.0
1125.0,260.0,442.0
1126.0,260.0,442.0
1127.0,260.0,442.0
1128.0,260.0,442.0
1129.0,260.0,442.0
1130.0,260.0,468.0
1131.0,234.0,468.0
1132.0,234.0,468.0
1133.0,234.0,468.0
1134.0,234.0,468.0
1135.0,234.0,468.0
1136.0,234.0,468.0
1137.0,234.0,468.0
1138.0,234.0,468.0
1139.0,234.0,468.0
1140.0,234.0,468.0
1141.0,234.0,468.0
1142.0,234.0,468.0
1143.0,234.0,468.0
1144.0,234.0,468.0
1145.0,234.0,468.0
1146.0,234.0,468.0
1147.0,234.0,468.0
1148.0,234.0,468.0
1149.0,234.0,468.0
